type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size,predX,predDX,policy,algoType
ticker,21800300367,BTC-USD,48148.89,54961.08,71440.88211837,44888.08,55043.63,854729.12241784,48148.89,48148.90,sell,2021-02-23T21:49:31.885615Z,137340326,0.041,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300383,BTC-USD,48148.89,54961.08,71440.89011837,44888.08,55043.63,854729.13041784,48148.89,48148.90,sell,2021-02-23T21:49:31.902479Z,137340327,0.008,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300464,BTC-USD,48148.89,54961.08,71440.89711837,44888.08,55043.63,854729.13741784,48148.89,48148.90,sell,2021-02-23T21:49:32.010492Z,137340328,0.007,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300468,BTC-USD,48148.89,54961.08,71440.89870144,44888.08,55043.63,854729.13900091,48148.89,48148.90,sell,2021-02-23T21:49:32.017057Z,137340329,0.00158307,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300492,BTC-USD,48148.89,54961.08,71440.97611837,44888.08,55043.63,854729.21641784,48148.89,48148.90,sell,2021-02-23T21:49:32.031001Z,137340331,0.016,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300565,BTC-USD,48150,54961.08,71441.04616814,44888.08,55043.63,854729.28646761,48148.89,48150.01,buy,2021-02-23T21:49:32.116464Z,137340333,0.07,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300686,BTC-USD,48151.91,54961.08,71441.28055343,44888.08,55043.63,854729.52085290,48151.90,48162.31,buy,2021-02-23T21:49:32.181903Z,137340335,0.1,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300879,BTC-USD,48160,54961.08,71441.28196802,44888.08,55043.63,854729.52226749,48160.00,48161.91,sell,2021-02-23T21:49:32.302095Z,137340336,0.00141459,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800300927,BTC-USD,48162.13,54961.08,71441.30265880,44888.08,55043.63,854729.54295827,48160.61,48162.13,buy,2021-02-23T21:49:32.356020Z,137340337,0.02069078,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301021,BTC-USD,48162.13,54961.08,71441.33645880,44888.08,55043.63,854729.57675827,48162.12,48162.13,buy,2021-02-23T21:49:32.449324Z,137340338,0.0338,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301029,BTC-USD,48162.13,54961.08,71441.38195880,44888.08,55043.63,854729.62225827,48162.12,48162.13,buy,2021-02-23T21:49:32.453247Z,137340339,0.0455,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301051,BTC-USD,48162.14,54961.08,71441.69366802,44888.08,55043.63,854729.93396749,48162.13,48162.14,buy,2021-02-23T21:49:32.469366Z,137340341,0.3117,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301104,BTC-USD,48162.13,54961.08,71441.75590962,44888.08,55043.63,854729.99620909,48162.13,48162.14,sell,2021-02-23T21:49:32.515216Z,137340343,0.01675082,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301175,BTC-USD,48162.14,54961.08,71441.85593678,44888.08,55043.63,854730.09623625,48162.13,48164.55,buy,2021-02-23T21:49:32.578830Z,137340345,0.1,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301195,BTC-USD,48164.55,54961.08,71442.27150962,44888.08,55043.63,854730.51180909,48164.54,48164.55,buy,2021-02-23T21:49:32.599886Z,137340347,0.3726,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301284,BTC-USD,48164.54,54961.08,71442.32014985,44888.08,55043.63,854730.56044932,48164.54,48164.55,sell,2021-02-23T21:49:32.743772Z,137340348,0.04864023,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301296,BTC-USD,48164.55,54961.08,71442.32257297,44888.08,55043.63,854730.56287244,48164.54,48170.38,buy,2021-02-23T21:49:32.757685Z,137340350,0.00006335,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301399,BTC-USD,48169.63,54961.08,71442.34373376,44888.08,55043.63,854730.58403323,48169.62,48169.63,buy,2021-02-23T21:49:32.888836Z,137340352,0.00088848,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301578,BTC-USD,48169.63,54961.08,71442.36406788,44888.08,55043.63,854730.60436735,48169.62,48169.63,buy,2021-02-23T21:49:33.229342Z,137340353,0.02033412,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301616,BTC-USD,48169.62,54961.08,71442.36801665,44888.08,55043.63,854730.60831612,48169.62,48169.63,sell,2021-02-23T21:49:33.288916Z,137340354,0.00394877,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301742,BTC-USD,48169.62,54961.08,71442.41942840,44888.08,55043.63,854730.65972787,48169.62,48169.63,sell,2021-02-23T21:49:33.396971Z,137340356,0.00536052,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800301907,BTC-USD,48169.62,54961.08,71442.42242840,44888.08,55043.63,854730.66272787,48169.62,48169.63,sell,2021-02-23T21:49:33.607789Z,137340357,0.003,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302025,BTC-USD,48169.62,54961.08,71442.43542840,44888.08,55043.63,854730.67572787,48169.62,48169.63,sell,2021-02-23T21:49:33.788057Z,137340358,0.013,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302081,BTC-USD,48169.62,54961.08,71442.43818996,44888.08,55043.63,854730.67848943,48169.62,48169.63,sell,2021-02-23T21:49:33.939216Z,137340359,0.00276156,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302117,BTC-USD,48169.63,54961.08,71442.44161444,44888.08,55043.63,854730.68191391,48169.62,48169.63,buy,2021-02-23T21:49:34.011002Z,137340362,0.00018604,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302158,BTC-USD,48169.62,54961.08,71442.44436117,44888.08,55043.63,854730.68466064,48169.62,48169.63,sell,2021-02-23T21:49:34.085099Z,137340363,0.00274673,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302187,BTC-USD,48160,54961.08,71442.53861444,44888.08,55043.63,854730.77891391,48160.00,48169.63,sell,2021-02-23T21:49:34.096221Z,137340366,0.035,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302416,BTC-USD,48160.01,54961.08,71442.54369687,44888.08,55043.63,854730.78399634,48160.00,48160.01,buy,2021-02-23T21:49:34.366935Z,137340367,0.00508243,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302489,BTC-USD,48160,54961.08,71442.57469687,44888.08,55043.63,854730.81499634,48160.00,48160.01,sell,2021-02-23T21:49:34.550853Z,137340368,0.031,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302603,BTC-USD,48160,54961.08,71442.61669687,44888.08,55043.63,854730.85699634,48160.00,48160.01,sell,2021-02-23T21:49:34.791124Z,137340369,0.042,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302673,BTC-USD,48160,54961.08,71442.61733775,44888.08,55043.63,854730.85763722,48160.00,48160.01,sell,2021-02-23T21:49:34.855481Z,137340370,0.00064088,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800302714,BTC-USD,48143.25,54961.08,71442.66633775,44888.08,55043.63,854730.90663722,48143.25,48160.01,sell,2021-02-23T21:49:34.882882Z,137340372,0.01003242,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303060,BTC-USD,48142.87,54961.08,71442.67142018,44888.08,55043.63,854730.91171965,48142.86,48142.87,buy,2021-02-23T21:49:35.098645Z,137340373,0.00508243,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303181,BTC-USD,48142.87,54961.08,71442.68837449,44888.08,55043.63,854730.92867396,48142.86,48142.87,buy,2021-02-23T21:49:35.219036Z,137340375,0.00200207,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303261,BTC-USD,48142.87,54961.08,71442.68885964,44888.08,55043.63,854730.92915911,48142.86,48142.87,buy,2021-02-23T21:49:35.372167Z,137340376,0.00048515,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303394,BTC-USD,48142.86,54961.08,71442.69742022,44888.08,55043.63,854730.93771969,48141.58,48142.87,sell,2021-02-23T21:49:35.545563Z,137340378,0.00276058,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303468,BTC-USD,48141.57,54961.08,71442.74085964,44888.08,55043.63,854730.98115911,48141.57,48141.58,sell,2021-02-23T21:49:35.584426Z,137340381,0.002,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303480,BTC-USD,48141.57,54961.08,71442.78185964,44888.08,55043.63,854731.02215911,48141.57,48141.58,sell,2021-02-23T21:49:35.601291Z,137340382,0.041,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303624,BTC-USD,48141.57,54961.08,71442.78285964,44888.08,55043.63,854731.02315911,48141.57,48141.58,sell,2021-02-23T21:49:35.912082Z,137340383,0.001,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303700,BTC-USD,48141.58,54961.08,71443.01636811,44888.08,55043.63,854731.25666758,48141.57,48141.58,buy,2021-02-23T21:49:36.007576Z,137340387,0.10502847,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303832,BTC-USD,48141.57,54961.08,71443.01671938,44888.08,55043.63,854731.25701885,48141.57,48141.58,sell,2021-02-23T21:49:36.191857Z,137340388,0.00035127,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800303951,BTC-USD,48141.57,54961.08,71443.04544188,44888.08,55043.63,854731.28574135,48141.57,48141.58,sell,2021-02-23T21:49:36.621152Z,137340389,0.0287225,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304229,BTC-USD,48130,54961.08,71443.22159900,44888.08,55043.63,854731.46189847,48130.00,48130.01,sell,2021-02-23T21:49:36.882613Z,137340397,0.04479945,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304243,BTC-USD,48130,54961.08,71443.24879955,44888.08,55043.63,854731.48909902,48130.00,48130.01,sell,2021-02-23T21:49:36.894947Z,137340399,0.02,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304502,BTC-USD,48130,54961.08,71443.25979955,44888.08,55043.63,854731.50009902,48130.00,48130.01,sell,2021-02-23T21:49:37.215561Z,137340400,0.011,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304563,BTC-USD,48130.01,54961.08,71443.27964272,44888.08,55043.63,854731.51994219,48130.00,48130.01,buy,2021-02-23T21:49:37.294991Z,137340401,0.01984317,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304594,BTC-USD,48130.01,54961.08,71443.28472322,44888.08,55043.63,854731.52502269,48130.00,48130.01,buy,2021-02-23T21:49:37.335250Z,137340402,0.0050805,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304624,BTC-USD,48130.01,54961.08,71443.31032322,44888.08,55043.63,854731.55062269,48130.00,48130.01,buy,2021-02-23T21:49:37.396566Z,137340403,0.0256,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304689,BTC-USD,48130.01,54961.08,71443.32068276,44888.08,55043.63,854731.56098223,48130.00,48130.01,buy,2021-02-23T21:49:37.539140Z,137340404,0.01035954,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304709,BTC-USD,48130,54961.08,71443.33068276,44888.08,55043.63,854731.57098223,48130.00,48130.01,sell,2021-02-23T21:49:37.568775Z,137340405,0.01,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304721,BTC-USD,48130.01,54961.08,71443.43246051,44888.08,55043.63,854731.67275998,48130.00,48130.01,buy,2021-02-23T21:49:37.588529Z,137340406,0.10177775,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304738,BTC-USD,48130,54961.08,71443.46188228,44888.08,55043.63,854731.70218175,48130.00,48130.01,sell,2021-02-23T21:49:37.623662Z,137340407,0.02942177,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304766,BTC-USD,48130,54961.08,71443.48425996,44888.08,55043.63,854731.72455943,48120.70,48130.01,sell,2021-02-23T21:49:37.665731Z,137340408,0.02237768,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304958,BTC-USD,48120.98,54961.08,71443.55708228,44888.08,55043.63,854731.79738175,48120.97,48120.98,buy,2021-02-23T21:49:37.801026Z,137340410,0.0642,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800304964,BTC-USD,48120.97,54961.08,71443.56124970,44888.08,55043.63,854731.80154917,48120.97,48120.98,sell,2021-02-23T21:49:37.804813Z,137340411,0.00416742,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305004,BTC-USD,48120.98,54961.08,71443.66124970,44888.08,55043.63,854731.90154917,48120.97,48123.81,buy,2021-02-23T21:49:37.848866Z,137340412,0.1,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305035,BTC-USD,48123.8,54961.08,71443.76124970,44888.08,55043.63,854732.00154917,48120.98,48123.81,buy,2021-02-23T21:49:37.872364Z,137340413,0.1,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305073,BTC-USD,48123.81,54961.08,71443.77742078,44888.08,55043.63,854732.01772025,48123.80,48123.81,buy,2021-02-23T21:49:37.890924Z,137340415,0.0145,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305084,BTC-USD,48123.81,54961.08,71443.86122078,44888.08,55043.63,854732.10152025,48123.80,48123.81,buy,2021-02-23T21:49:37.896312Z,137340416,0.0838,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305115,BTC-USD,48123.81,54961.08,71443.86124970,44888.08,55043.63,854732.10154917,48123.80,48130.01,buy,2021-02-23T21:49:37.910980Z,137340417,0.00002892,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305207,BTC-USD,48126.57,54961.08,71443.92544970,44888.08,55043.63,854732.16574917,48126.56,48126.57,buy,2021-02-23T21:49:37.978553Z,137340418,0.0642,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305257,BTC-USD,48126.57,54961.08,71444.02544970,44888.08,55043.63,854732.26574917,48126.56,48126.57,buy,2021-02-23T21:49:38.017984Z,137340420,0.09996,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305342,BTC-USD,48126.56,54961.08,71444.07844970,44888.08,55043.63,854732.31874917,48126.56,48126.57,sell,2021-02-23T21:49:38.135150Z,137340421,0.053,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305447,BTC-USD,48126.57,54961.08,71444.07848970,44888.08,55043.63,854732.31878917,48126.56,48130.01,buy,2021-02-23T21:49:38.325133Z,137340422,0.00004,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305507,BTC-USD,48130,54961.08,71444.17848970,44888.08,55043.63,854732.41878917,48128.15,48130.01,buy,2021-02-23T21:49:38.367668Z,137340423,0.1,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305533,BTC-USD,48130.01,54961.08,71444.25308970,44888.08,55043.63,854732.49338917,48130.00,48130.01,buy,2021-02-23T21:49:38.384979Z,137340425,0.0609526,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305550,BTC-USD,48130.01,54961.08,71444.25313710,44888.08,55043.63,854732.49343657,48130.00,48130.34,buy,2021-02-23T21:49:38.392673Z,137340426,0.0000474,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305690,BTC-USD,48130.34,54961.08,71444.43340101,44888.08,55043.63,854732.67370048,48130.33,48130.34,buy,2021-02-23T21:49:38.523059Z,137340428,0.16,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305700,BTC-USD,48130.34,54961.08,71444.66910101,44888.08,55043.63,854732.90940048,48130.33,48130.34,buy,2021-02-23T21:49:38.526959Z,137340429,0.2357,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305713,BTC-USD,48130.34,54961.08,71444.66912204,44888.08,55043.63,854732.90942151,48130.33,48130.87,buy,2021-02-23T21:49:38.538424Z,137340430,0.00002103,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305733,BTC-USD,48130.87,54961.08,71445.13072204,44888.08,55043.63,854733.37102151,48130.34,48130.87,buy,2021-02-23T21:49:38.550034Z,137340431,0.4616,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305742,BTC-USD,48130.87,54961.08,71445.40072204,44888.08,55043.63,854733.64102151,48130.66,48130.87,buy,2021-02-23T21:49:38.554408Z,137340432,0.27,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305793,BTC-USD,48130.87,54961.08,71445.82072204,44888.08,55043.63,854734.06102151,48130.86,48130.87,buy,2021-02-23T21:49:38.582626Z,137340439,0.01,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305879,BTC-USD,48130.87,54961.08,71450.06021378,44888.08,55043.63,854738.30051325,48130.86,48130.87,buy,2021-02-23T21:49:38.657598Z,137340452,0.06,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800305897,BTC-USD,48130.87,54961.08,71450.86912204,44888.08,55043.63,854739.10942151,48130.86,48136.38,buy,2021-02-23T21:49:38.672926Z,137340456,0.1,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306098,BTC-USD,48136.38,54961.08,71450.87508371,44888.08,55043.63,854739.11538318,48136.37,48136.38,buy,2021-02-23T21:49:38.984354Z,137340457,0.00596167,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306103,BTC-USD,48136.37,54961.08,71450.88561103,44888.08,55043.63,854739.12591050,48136.37,48136.38,sell,2021-02-23T21:49:38.984670Z,137340458,0.01052732,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306255,BTC-USD,48136.37,54961.08,71450.93932371,44888.08,55043.63,854739.17962318,48136.37,48136.38,sell,2021-02-23T21:49:39.376091Z,137340459,0.05371268,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306437,BTC-USD,48136.03,54961.08,71450.94918910,44888.08,55043.63,854739.18948857,48131.72,48136.03,buy,2021-02-23T21:49:39.499787Z,137340461,0.00157807,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306546,BTC-USD,48135.64,54961.08,71450.94985156,44888.08,55043.63,854739.19015103,48131.72,48135.64,buy,2021-02-23T21:49:39.641038Z,137340462,0.00066246,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306575,BTC-USD,48131.72,54961.08,71451.05686862,44888.08,55043.63,854739.29716809,48131.72,48131.73,sell,2021-02-23T21:49:39.688086Z,137340463,0.10701706,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306649,BTC-USD,48128.17,54961.08,71451.08786862,44888.08,55043.63,854739.32816809,48128.17,48135.97,sell,2021-02-23T21:49:39.764991Z,137340464,0.031,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800306725,BTC-USD,48135.67,54961.08,71451.08888477,44888.08,55043.63,854739.32918424,48128.17,48135.67,buy,2021-02-23T21:49:39.888885Z,137340465,0.00101615,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800307140,BTC-USD,48135.81,54961.08,71451.08938477,44888.08,55043.63,854739.32968424,48135.80,48135.81,buy,2021-02-23T21:49:40.470350Z,137340466,0.0005,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800308067,BTC-USD,48153.59,54961.08,71469.75305212,44888.08,55043.63,854757.99335159,48150.20,48166.67,buy,2021-02-23T21:49:41.746535Z,137340473,0.061,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800308491,BTC-USD,48167.93,54961.08,71469.75383730,44888.08,55043.63,854757.99413677,48160.29,48167.93,buy,2021-02-23T21:49:42.104183Z,137340474,0.00078518,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800308511,BTC-USD,48167.92,54961.08,71469.75454210,44888.08,55043.63,854757.99484157,48160.29,48167.92,buy,2021-02-23T21:49:42.118691Z,137340475,0.0007048,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
ticker,21800308554,BTC-USD,48171.1,54961.08,71469.75494706,44888.08,55043.63,854757.99524653,48162.70,48171.10,buy,2021-02-23T21:49:42.165196Z,137340476,0.00040496,55750.811864999996,-0.7626943500000003,short,G:0.01_H:0.0001
